task_id,dataset_name,problem_type,context_len,use_chunk,chunk_size,seed,fit_time_s,eval_time_s,fit_mem_mb,eval_mem_mb,auc,acc,r2,rmse
363697,QSAR-TID-11,regression,3000,1,256,1,32.6812140190159,17.218766458972823,8.125,11281.84130859375,0,0,0.6992642528121562,0.8359619630697709
363616,APSFailure,binary,10000,1,256,1,2.8628070459817536,46.84635031694779,8.125,21754.482421875,0.981970458352368,0.9901315789473685,0,0
363699,SDSS17,multiclass,60000,1,256,1,3.4508340939646587,22.423858604044653,8.125,4634.2734375,0,0.9712382294535904,0,0
363683,kddcup09_appetency,binary,8000,1,256,1,2.6979758020024747,27.260271803999785,8.125,18611.1943359375,0.8235090223964089,0.9822,0,0
363628,customer_satisfaction_in_airline,binary,80000,1,256,1,5.768731978954747,71.50171308603603,8.125,11212.2041015625,0.9894857210713084,0.9451416692331382,0,0
363630,Diabetes130US,binary,70000,1,256,1,9.756590820034035,68.77874330198392,8.125,14798.00439453125,0.6243991669333044,0.9119826621923938,0,0
363705,superconductivity,regression,1000,1,256,1,1.320825901988428,6.425152723037172,0.0,2535.5966796875,0,0,0.8511655921874665,13.290387381716515
363673,GiveMeSomeCredit,binary,90000,1,256,1,3.618476841947995,50.820276083948556,8.125,6843.76611328125,0.8547839189310168,0.9376666666666666,0,0
363699,SDSS17,multiclass,70000,1,256,1,3.508370356983505,24.204766147013288,8.125,4783.05810546875,0,0.9713022868490168,0,0
363705,superconductivity,regression,2000,1,256,1,1.594051795953419,3.159717838978395,8.125,2950.5849609375,0,0,0.8712896084782924,12.359268679465673
363705,superconductivity,regression,3000,1,256,1,1.858441838005092,3.67160907399375,8.125,3369.43896484375,0,0,0.8838413128623629,11.741181868804134
363683,kddcup09_appetency,binary,9000,1,256,1,2.8836822420125827,29.025793241977226,8.125,19719.18505859375,0.8255921698365741,0.9822,0,0
363705,superconductivity,regression,4000,1,256,1,2.3313401770428754,4.510302103008144,8.125,3783.732421875,0,0,0.8931829839831684,11.25916512879196
363697,QSAR-TID-11,regression,4000,1,256,1,38.88089335296536,25.792991783993784,8.125,15009.8662109375,0,0,0.7320102465469178,0.789138232491803
363705,superconductivity,regression,5000,1,256,1,2.5481744310236536,5.397574443020858,8.125,4202.4443359375,0,0,0.8986853537106027,10.965339540482617
363705,superconductivity,regression,6000,1,256,1,3.011088805971667,6.497531044005882,8.125,4617.15576171875,0,0,0.9045758664376838,10.641799702524736
363616,APSFailure,binary,20000,1,256,1,7.342988289019559,79.94100295501994,8.125,30366.9072265625,0.9833187756966651,0.99,0,0
363683,kddcup09_appetency,binary,10000,1,256,1,3.130766735004727,31.162439096020535,8.125,20753.6591796875,0.8275586335650992,0.9822,0,0
363705,superconductivity,regression,7000,1,256,1,3.2689166130148806,7.4418347899918444,8.125,5032.43896484375,0,0,0.9063466974945875,10.542594828558132
363705,superconductivity,regression,8000,1,256,1,4.066070205008145,8.70083084097132,8.125,5450.57958984375,0,0,0.9122344768243942,10.205820855951066
363673,GiveMeSomeCredit,binary,100000,1,256,1,3.803846060996875,60.681724947993644,8.125,7423.826171875,0.853740590477726,0.9377,0,0
363705,superconductivity,regression,9000,1,256,1,3.9978871289640665,10.226799560012296,8.125,5865.49169921875,0,0,0.9143294912556421,10.083275672535667
363628,customer_satisfaction_in_airline,binary,90000,1,256,1,6.057397706958,96.47583679598756,8.125,12246.0966796875,0.9894076843489112,0.9450261780104712,0,0
363705,superconductivity,regression,10000,1,256,1,4.680109299020842,11.635281999013387,8.125,6285.98193359375,0,0,0.9149230898284202,10.048282171062745
363697,QSAR-TID-11,regression,5000,1,256,1,55.557637460995466,48.22237594902981,8.125,17416.904296875,0,0,0.7358799072819913,0.7834201014131742
363683,kddcup09_appetency,binary,20000,1,256,1,7.040457556024194,86.90537652402418,8.125,31224.3671875,0.8264793092324271,0.9822,0,0
363673,GiveMeSomeCredit,binary,110000,1,256,1,3.8936436269432306,71.63316726096673,8.125,7974.8505859375,0.8511064898924328,0.9375666666666667,0,0
363705,superconductivity,regression,20000,1,256,1,40.034336357959546,24.29074970498914,8.125,9222.02734375,0,0,0.9248609587760593,9.443191402083974
363628,customer_satisfaction_in_airline,binary,100000,1,256,1,6.288799043977633,110.34878942702198,8.125,13310.91357421875,0.9894649587331631,0.945218663381583,0,0
363616,APSFailure,binary,30000,1,256,1,37.66066559299361,135.6330041050096,8.125,38979.33203125,0.9842738541190802,0.989671052631579,0,0
363673,GiveMeSomeCredit,binary,120000,1,256,1,4.09584475698648,83.3435840420425,8.125,8553.9453125,0.8512327860470275,0.9374,0,0
363683,kddcup09_appetency,binary,30000,1,256,1,22.26332300697686,142.91699852002785,8.125,41621.6962890625,0.8175535772709281,0.9822,0,0
363673,GiveMeSomeCredit,binary,130000,1,256,1,4.063549034006428,82.90663688798668,8.125,8553.9453125,0.8512327860470275,0.9374,0,0
363628,customer_satisfaction_in_airline,binary,110000,1,256,1,6.3627806740114465,120.1791252050316,8.125,13724.99365234375,0.9892440620505476,0.944795195565137,0,0
363673,GiveMeSomeCredit,binary,140000,1,256,1,4.097184493031818,82.83337655197829,8.125,8553.9453125,0.8512327860470275,0.9374,0,0
363616,APSFailure,binary,40000,1,256,1,40.62964230100624,189.5226451290073,8.125,47591.7568359375,0.9834871326328614,0.9900657894736842,0,0
363628,customer_satisfaction_in_airline,binary,120000,1,256,1,6.437157597974874,121.46683714602841,8.125,13707.6875,0.9892440620505476,0.944795195565137,0,0
363673,GiveMeSomeCredit,binary,150000,1,256,1,4.103681857988704,82.70211982598994,8.125,8553.9453125,0.8512327860470275,0.9374,0,0
363683,kddcup09_appetency,binary,40000,1,256,1,26.03599728498375,204.94156272202963,8.125,52217.18115234375,0.8258326869970875,0.9822,0,0
363616,APSFailure,binary,50000,1,256,1,43.69299746199977,251.06630364002194,8.125,56204.181640625,0.983986356022537,0.9899342105263158,0,0
363683,kddcup09_appetency,binary,50000,1,256,1,26.093445267993957,207.26434556901222,8.125,52217.18115234375,0.8258326869970875,0.9822,0,0
363616,APSFailure,binary,60000,1,256,1,46.45180177001748,290.08519013697514,8.125,26501.68115234375,0.984047510278666,0.9902631578947368,0,0
363616,APSFailure,binary,70000,1,256,1,46.60203182400437,301.7913566529751,8.125,26784.73046875,0.9844982488198569,0.9902631578947368,0,0
